;x;y;imb_id;num_voie;cp_no_voie;type_voie;nom_voie;batiment;code_insee;code_poste;nom_com;catg_loc_imb;imb_etat;pm_ref;pm_etat;code_l331;geom_mod;type_imb;date_completude;date_completude_manquante;error;error_type
487;55.2874571214244;-21.1105301211572;974230058S-33;33;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
488;55.288277929624;-21.1110893972195;974230058S-38;38;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
489;55.2866720702539;-21.1100795931527;974230058S-39;39;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
490;55.2882758676816;-21.1112429293075;974230058S-40;40;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
491;55.2883990119077;-21.1114428885817;974230058S-42;42;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
492;55.2870548719334;-21.1103002430386;974230058S-43;43;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
493;55.2873741466729;-21.1101589492986;974230058S-47;47;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
494;55.2870211354525;-21.1106973329659;974230058S-49;49;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
495;55.2889709089267;-21.1119364199216;974230058S-50;50;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
496;55.2871089920917;-21.1106169282557;974230058S-51;51;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
497;55.2873278738769;-21.1108359208271;974230058S-51A;51;A;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
498;55.2877909094333;-21.1107231766519;974230058S-53;53;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
499;55.2887800690221;-21.1117899726234;974230058S-54;54;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
500;55.2887028905291;-21.1109130383137;974230058S-55A;55;A;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
501;55.2889871416986;-21.111412697284;974230058S-57;57;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
502;55.2892151444772;-21.1116498447645;974230058S-59;59;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
503;55.2896188798088;-21.1116719849611;974230058S-63;63;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
504;55.2896368992781;-21.110913434384;974230058S-65;65;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
505;55.2901770074038;-21.1117137470151;974230058S-66;66;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
506;55.2898811310608;-21.1114668833241;974230058S-69;69;;Chemin;CAP DU CHAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
507;55.2881608882671;-21.1095707508913;974230059T-15;15;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
508;55.2882901437595;-21.1100507802111;974230059T-17;17;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
509;55.2877359543049;-21.1090109581978;974230059T-18;18;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
510;55.2880641132582;-21.1096420336176;974230059T-21;21;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
511;55.2878800106616;-21.1097214666537;974230059T-27;27;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
512;55.2870501355144;-21.1090356421586;974230059T-28;28;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
513;55.2876858787737;-21.1098098306745;974230059T-29;29;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
514;55.2873299862339;-21.1089481450218;974230059T-32;32;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
515;55.2870880898368;-21.109948310443;974230059T-33;33;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
516;55.2875529910822;-21.108860073069;974230059T-34;34;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
517;55.2869218778347;-21.1101724435264;974230059T-35;35;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
518;55.286952929142;-21.1099830744466;974230059T-35A;35;A;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
519;55.2876980861436;-21.1087983113048;974230059T-36;36;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
520;55.2874650083781;-21.1098166315782;974230059T-4;4;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
521;55.2877610011507;-21.1100002726256;974230059T-5;5;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
522;55.2876259441545;-21.1100260056972;974230059T-6;6;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
523;55.2876738706258;-21.1100174573939;974230059T-8;8;;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;False;
524;55.2950589738875;-21.1081770094228;974230060U-11;11;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
525;55.2948499057938;-21.1079671576319;974230060U-12;12;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
526;55.2946560805513;-21.1080555331192;974230060U-14;14;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
527;55.2948069790507;-21.1083280277862;974230060U-15;15;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
528;55.2951050249673;-21.1083852213163;974230060U-17;17;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
529;55.2950469850189;-21.1083575398449;974230060U-17A;17;A;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
530;55.2952578933934;-21.108459019324;974230060U-19;19;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
531;55.2952958762403;-21.1085045641041;974230060U-19A;19;A;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
532;55.2953729853969;-21.1084692094174;974230060U-19B;19;B;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
533;55.295149864336;-21.1086205186648;974230060U-20B;20;B;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
534;55.2954009310068;-21.1085507834367;974230060U-21;21;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
535;55.2956501409854;-21.1086436151009;974230060U-23;23;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
536;55.2953451255772;-21.1084327990164;974230060U-23A;23;A;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
537;55.2955131089681;-21.1088951485594;974230060U-24;24;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
538;55.2951499500344;-21.1086656822813;974230060U-27;27;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
539;55.2955249084115;-21.1086784859711;974230060U-27B;27;B;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
540;55.2959130836816;-21.1084294776631;974230060U-33B;33;B;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
541;55.2958348746987;-21.1084557889929;974230060U-33C;33;C;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
542;55.296164141207;-21.1083868388346;974230060U-33D;33;D;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
543;55.2968700500303;-21.1083939335094;974230060U-33E;33;E;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
544;55.2968339585114;-21.1085516405925;974230060U-35C;35;C;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
545;55.295223121582;-21.1090277203058;974230060U-44;44;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
546;55.2968700500303;-21.1083939335094;974230060U-48;48;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;False;
547;55.2948718465357;-21.1077054343862;974230060U-6;6;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
548;55.295351108521;-21.1079089711701;974230060U-9;9;;Rue;DU CIMETIERE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;False;
549;55.3011881152591;-21.1066759161135;974230061V-10;10;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
550;55.3014009789331;-21.1066057887401;974230061V-12;12;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
551;55.3007301379964;-21.1063461529573;974230061V-2;2;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
552;55.3008240264757;-21.1065277455971;974230061V-4;4;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
553;55.3009499682606;-21.1064567474389;974230061V-6;6;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
554;55.3011711199544;-21.1065041268785;974230061V-8;8;;Chemin;DU CHATEAU D'EAU;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;False;
555;55.270413113755;-21.116806214808;974230062W-10;10;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
556;55.2707048754366;-21.116601446296;974230062W-11;11;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
557;55.27137885232;-21.1165631612744;974230062W-12;12;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
558;55.2712500668691;-21.116046997175;974230062W-17;17;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
559;55.2699071500497;-21.1172978342276;974230062W-2;2;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
560;55.2700310165596;-21.1166035999991;974230062W-3;3;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
561;55.2707469483349;-21.1162676747645;974230062W-3A;3;A;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
562;55.2701779230358;-21.1171651120543;974230062W-4;4;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
563;55.2704008575601;-21.1170589984571;974230062W-6A;6;A;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
564;55.270661899941;-21.1169352085818;974230062W-8;8;;Chemin;DES CHOCAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;False;
565;55.2610988738348;-21.1223019488075;974230063X-1;1;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
566;55.2609190556606;-21.1213923449547;974230063X-10;10;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
567;55.2607988811778;-21.1215853082058;974230063X-11;11;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
568;55.2609278917974;-21.1212795304422;974230063X-12;12;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
569;55.2605859500481;-21.1217095758466;974230063X-13;13;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
570;55.2605490591002;-21.1215195163166;974230063X-15;15;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
571;55.2608540637951;-21.1209807027558;974230063X-16;16;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
572;55.2608441074223;-21.1210347950507;974230063X-16A;16;A;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
573;55.2605810797761;-21.1212759698565;974230063X-17;17;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
574;55.2607980872227;-21.1208536742491;974230063X-18;18;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
575;55.2607611506611;-21.1207449060357;974230063X-18A;18;A;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
576;55.2607981175233;-21.1207994800537;974230063X-18B;18;B;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
577;55.2606881015702;-21.1212048093483;974230063X-19;19;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
578;55.2612360509314;-21.1220956112595;974230063X-1A;1;A;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
579;55.2612360509314;-21.1220956112595;974230063X-1B;1;B;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
580;55.2611028904314;-21.1219316609173;974230063X-2;2;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
581;55.2606340664556;-21.1208339254668;974230063X-20;20;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
582;55.2606869581999;-21.1212770569448;974230063X-21;21;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
583;55.2604499220765;-21.1209404237256;974230063X-22;22;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
584;55.2605929017812;-21.1211135077405;974230063X-23;23;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
585;55.2608189104492;-21.1223442368381;974230063X-3;3;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
586;55.2610749620868;-21.1218500824764;974230063X-4;4;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
587;55.2607530073215;-21.1222171063942;974230063X-5;5;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
588;55.2610568546038;-21.1217776372615;974230063X-6;6;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
589;55.2606499569278;-21.1219992703619;974230063X-7;7;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
590;55.2610299793468;-21.1216057454473;974230063X-8;8;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
591;55.2610299793468;-21.1216057454473;974230063X-8B;8;B;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
592;55.2608531274647;-21.1219381293793;974230063X-9;9;;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
593;55.2981390919332;-21.1014335403723;974230064Y-10;10;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
594;55.2981611118745;-21.1012169797662;974230064Y-14;14;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
595;55.2984061431345;-21.1008310387032;974230064Y-17;17;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
596;55.2997299177929;-21.1003294626383;974230064Y-19;19;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
597;55.2986860837753;-21.1007073920609;974230064Y-23;23;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
598;55.2990541453014;-21.1005846290168;974230064Y-27;27;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
599;55.2990299660678;-21.1009908521817;974230064Y-32;32;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
600;55.2994211061215;-21.1004528215219;974230064Y-35;35;;Allee;CLOVIS DEJEAN;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;False;
601;55.2594608567759;-21.1191057172612;974230065Z-10;10;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;12 ou plus;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
602;55.2596599447593;-21.119342605250502;974230065Z-12;12;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
603;55.2597970900945;-21.1191904629292;974230065Z-12A;12;A;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
604;55.2598891427019;-21.1195256078064;974230065Z-14;14;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
605;55.2595600946341;-21.1196757788687;974230065Z-16;16;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
606;55.2603511216744;-21.1195845466837;974230065Z-17;17;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
607;55.260286053224;-21.1196696864889;974230065Z-17B;17;B;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
608;55.2599421374155;-21.1199597080637;974230065Z-18;18;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
609;55.2589791442902;-21.1183149477948;974230065Z-2;2;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
610;55.2598279144651;-21.1198230486256;974230065Z-20;20;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
611;55.259512023304;-21.1188714001197;974230065Z-4;4;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
612;55.2592511057034;-21.1189319464093;974230065Z-4A;4;A;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
613;55.2590870410504;-21.1189934875299;974230065Z-6;6;;Allee;DES CORAUX;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;False;
614;55.2992681314245;-21.1164118302865;974230067B-10;10;;Allee;DES CYPRES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;False;
615;55.2991549973596;-21.1162029458714;974230067B-12;12;;Allee;DES CYPRES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;False;
616;55.2991089308475;-21.1160218323071;974230067B-14;14;;Allee;DES CYPRES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBKA;deploye;REUN;f;PA;2022-01-17;f;False;
